name,score,review
상도고려왕족발보쌈,1,0점 없는게 아쉽네요.  배민으로 5시 주문했는데  7시가 넘은 지금까지 받지 못했어요.  다른 집 거랑 바껴서 와서 가게에 전화 했더니  전화 받으시는분 정신병 환자 처럼 막 화를 내다가 근데 죄송합니다. 그러고 또 막 화를 내고 죄송합니다 그러고. 배민에 전화했더니 직원이 직접 가져다 준다 하더니 또 라이더가 밖에 기다리고 있는데 전화 한 너때문에 아무...
상도고려왕족발보쌈,1,0.5점이 없어 1점 남깁니다 맛도 별로 고요 직원 분 서비스가 아주 개같네요 맛집이라 길래 와봤는데 입맛만 더 버리고 갑니다 이정도 맛의 족발집은 넘쳐 납니다 직원들 이따위인데 여직 장사 하는게 신기하네요
상도고려왕족발보쌈,1,주문하려는데 기다리라해놓고 10분동안 아무얘기 없음
상도고려왕족발보쌈,1,직원 서비스 최악
상도고려왕족발보쌈,1,아줌마 엄청 불친절하다
상도고려왕족발보쌈,1,0점 없는게 아쉽네요.  배민으로 5시 주문했는데  7시가 넘은 지금까지 받지 못했어요.  다른 집 거랑 바껴서 와서 가게에 전화 했더니  전화 받으시는분 정신병 환자 처럼 막 화를 내다가 근데 죄송합니다. 그러고 또 막 화를 내고 죄송합니다 그러고. 배민에 전화했더니 직원이 직접 가져다 준다 하더니 또 라이더가 밖에 기다리고 있는데 전화 한 너때문에 아무...
상도고려왕족발보쌈,1,0.5점이 없어 1점 남깁니다 맛도 별로 고요 직원 분 서비스가 아주 개같네요 맛집이라 길래 와봤는데 입맛만 더 버리고 갑니다 이정도 맛의 족발집은 넘쳐 납니다 직원들 이따위인데 여직 장사 하는게 신기하네요
상도고려왕족발보쌈,1,주문하려는데 기다리라해놓고 10분동안 아무얘기 없음
상도고려왕족발보쌈,1,직원 서비스 최악
상도고려왕족발보쌈,1,아줌마 엄청 불친절하다
상도고려왕족발보쌈,1,0점 없는게 아쉽네요.  배민으로 5시 주문했는데  7시가 넘은 지금까지 받지 못했어요.  다른 집 거랑 바껴서 와서 가게에 전화 했더니  전화 받으시는분 정신병 환자 처럼 막 화를 내다가 근데 죄송합니다. 그러고 또 막 화를 내고 죄송합니다 그러고. 배민에 전화했더니 직원이 직접 가져다 준다 하더니 또 라이더가 밖에 기다리고 있는데 전화 한 너때문에 아무...
상도고려왕족발보쌈,1,0.5점이 없어 1점 남깁니다 맛도 별로 고요 직원 분 서비스가 아주 개같네요 맛집이라 길래 와봤는데 입맛만 더 버리고 갑니다 이정도 맛의 족발집은 넘쳐 납니다 직원들 이따위인데 여직 장사 하는게 신기하네요
상도고려왕족발보쌈,1,주문하려는데 기다리라해놓고 10분동안 아무얘기 없음
상도고려왕족발보쌈,1,직원 서비스 최악
상도고려왕족발보쌈,1,아줌마 엄청 불친절하다
상도고려왕족발보쌈,1,0점 없는게 아쉽네요.  배민으로 5시 주문했는데  7시가 넘은 지금까지 받지 못했어요.  다른 집 거랑 바껴서 와서 가게에 전화 했더니  전화 받으시는분 정신병 환자 처럼 막 화를 내다가 근데 죄송합니다. 그러고 또 막 화를 내고 죄송합니다 그러고. 배민에 전화했더니 직원이 직접 가져다 준다 하더니 또 라이더가 밖에 기다리고 있는데 전화 한 너때문에 아무...
상도고려왕족발보쌈,1,0.5점이 없어 1점 남깁니다 맛도 별로 고요 직원 분 서비스가 아주 개같네요 맛집이라 길래 와봤는데 입맛만 더 버리고 갑니다 이정도 맛의 족발집은 넘쳐 납니다 직원들 이따위인데 여직 장사 하는게 신기하네요
상도고려왕족발보쌈,1,주문하려는데 기다리라해놓고 10분동안 아무얘기 없음
상도고려왕족발보쌈,1,직원 서비스 최악
치킨마루 상도점,4,여자사장님이 정말 친절하셔서 찾게되는곳 값이 싸서 주로 혼자 먹을때 포장해가는 곳
치킨마루 상도점,1,그냥싼맛 기름상태 안조아ㅜ
치킨마루 상도점,5,말이  필요없습니다 그냥 최곱니다
치킨마루 상도점,5,일주일에 두번가는데 사장님들 친절하고  닭도 요즘 조금 커진감 있습니다
치킨마루 상도점,4,
권참치 사당점,5,A코스 지원금들어온김에 엄마사주려고 갔어요.자주가는곳이라서 후기남기는데 엄마가 너무좋아하는곳이에요. 참치가 싱싱하고 스키가 다맛있어요.배터지게 먹고 살찌고나왔어요
권참치 사당점,5,오랜만에 사당에와서 뭐 먹을게 없나 해서 사당 권참치가 맛있다고 유명해서 한번 가봤는데 유명한거보다 더 맛있다고 느낀건 처음입니다! 진짜 룸에서 먹었는데 정말 프라이빗하고 행복한 시간 보냈어요!! ㅎㅎ 다음에 또 갈게요 약속~
권참치 사당점,5,참치 이집와서 입문자 벗어나게되었어요 ㅋㅋ 참치가 신선하니 너무 맛있었고 그 이외에 반찬들도 맛나더라구요~저희는 데이트하면 무조건 여기와서 먹어요!
권참치 사당점,5,사장님 굉장히 친절하시고 코스시키면 혼마구로도 많이 들어있어서 너무 좋아요^^ 다른 참치집에서 먹는것보다 좋은 부위들이 더 많이 들어가있고 스끼도 굉장히 잘나오는 편이에요! 항상 가던곳만 가는 저인데 이번에 친구따라 와서 단골되겠네요
권참치 사당점,5,참치 고소하고 실장님이 너무 친절하세요~ 기대없이 와봤는데 담에 또 올 것 같아요 추천이요
권참치 사당점,5,A코스 지원금들어온김에 엄마사주려고 갔어요.자주가는곳이라서 후기남기는데 엄마가 너무좋아하는곳이에요. 참치가 싱싱하고 스키가 다맛있어요.배터지게 먹고 살찌고나왔어요
권참치 사당점,5,오랜만에 사당에와서 뭐 먹을게 없나 해서 사당 권참치가 맛있다고 유명해서 한번 가봤는데 유명한거보다 더 맛있다고 느낀건 처음입니다! 진짜 룸에서 먹었는데 정말 프라이빗하고 행복한 시간 보냈어요!! ㅎㅎ 다음에 또 갈게요 약속~
권참치 사당점,5,참치 이집와서 입문자 벗어나게되었어요 ㅋㅋ 참치가 신선하니 너무 맛있었고 그 이외에 반찬들도 맛나더라구요~저희는 데이트하면 무조건 여기와서 먹어요!
권참치 사당점,5,사장님 굉장히 친절하시고 코스시키면 혼마구로도 많이 들어있어서 너무 좋아요^^ 다른 참치집에서 먹는것보다 좋은 부위들이 더 많이 들어가있고 스끼도 굉장히 잘나오는 편이에요! 항상 가던곳만 가는 저인데 이번에 친구따라 와서 단골되겠네요
권참치 사당점,5,참치 고소하고 실장님이 너무 친절하세요~ 기대없이 와봤는데 담에 또 올 것 같아요 추천이요
권참치 사당점,1,해동도 별로고.  초밥이 참치가 아니라 연어라니.
권참치 사당점,5,
권참치 사당점,1,간만에 가본 참치집중에 제일 별로ㅠ 참치해동상태도 별로이고 스끼도 제대로 먹을만한것이 없었음 단무지도 일식집 단무지가 아니었고 미소된장국도   황태국도 밍밍 이런 성의 없는식당은  처음 돈이 아까웠음
권참치 사당점,4,맛나요 해동잘해요 서비스로 나온 킹크랩도 굿굿 
권참치 사당점,1,"여기 자주 왔었는데,  변했네요 가격도 오르고 유한리필해주고.."
쩡곱도리탕,1,마감했을지 몰라도 주방에서 담배 피우는 건 조금ㄷㄷ..
쩡곱도리탕,5,맛있고 양 적당하고 사장님 친절하고 다 좋은데 단한가지 계란찜만 있다면 완벽할 곳! 사장님 계란찜 내지 말이 검토 부탁드려요~~
쩡곱도리탕,2,가성비 별로에요 둘이오진마세요... 군내 고기잡내 잘 못느끼시면 세 명 이상 오시는걸 추천
쩡곱도리탕,4,"평이 별로여서 조금 걱정하고 갔는데 낙곱새 존맛,, 볶음밥 대존맛,, 대환장맛임"
쩡곱도리탕,1,개창렬
쩡곱도리탕,1,마감했을지 몰라도 주방에서 담배 피우는 건 조금ㄷㄷ..
쩡곱도리탕,5,맛있고 양 적당하고 사장님 친절하고 다 좋은데 단한가지 계란찜만 있다면 완벽할 곳! 사장님 계란찜 내지 말이 검토 부탁드려요~~
쩡곱도리탕,2,가성비 별로에요 둘이오진마세요... 군내 고기잡내 잘 못느끼시면 세 명 이상 오시는걸 추천
쩡곱도리탕,4,"평이 별로여서 조금 걱정하고 갔는데 낙곱새 존맛,, 볶음밥 대존맛,, 대환장맛임"
쩡곱도리탕,1,개창렬
쩡곱도리탕,2,맛이 나쁘지는 않은데 개창렬임  닭반마리 곱창5조각 밥두공기  32000원 ㅋㅋ
쩡곱도리탕,1,"3인분짜리 곱도리탕 시켰는데, 말라비틀어진 밑반찬 3가지는 맛도 안봤고, 메인인 국물은 한강이고, 건더기가 너무 없는게 안에 대창막창 같은것들 다 합쳐서 15조각도 안들어 있고, 닭은 반마리?정도 되며 1마리는 절대 안됐고(이것도 15조각도 안됨.) 심지어 닭에서는 비린맛이 났습니다. 안에 감자도 저는 1조각 먹었는데 다른 한명은 감자가 있었었냐고 얘기하더..."
쩡곱도리탕,5,닭도리탕을 좋아해서 그런지 맛있었다... 당분간 자주 올 듯? 양도 충분했고 치즈볶음밥도 맛있었음!
쩡곱도리탕,4,담백하니 괜찮던뎅
쩡곱도리탕,2,맛은 괜찮은데 음식 나왔을때 국물만 나온줄 알았어요 끓이다 보니까 괜찮아지긴했는데 굳이 찾아와서 줄서서 먹을 이유는 없다고 느꼈어요 2인 시켰는데 닭은 한마리 다 안들어가는거 같고 곱은 보통 곱창구이 집 1인분 정도 들어가는거 같아요ㅎㅎ..
쩡곱도리탕,5,너무맛있어요~
쩡곱도리탕,2,처음 나올때 익혀서 나오는것같아요 양도 양이고 닭볶음탕에 대창 조금넣은맛입니다 파가 좀 푹 절어있었어요
쩡곱도리탕,5,맛있서용 배달보다 가서먹는게 더 마쉿네용
쩡곱도리탕,1,양도적고 맛도적고 먹을게 없습니다 이가격에 굳이 이걸 먹겠다면 말리고싶네요 다른 맛있는게 많습니다 (밥 3개볶아달라면 2개넣어서 볶아주는집)
쩡곱도리탕,5,최고에요^^
쩡곱도리탕,1,불친절
쩡곱도리탕,1,굉장히 불친절 메뉴판도 없고 기본이 안 된 집
쩡곱도리탕,4,이집 오픈하면러 가봤는데 솔직히 겁나 친절하고 겁나 센세이션으로 맛있었습니다. 변했다면 서운하겠네요.
쩡곱도리탕,2,맛은 그냥 그런데 물은 갖다주면서 컵은 안 가져다 주고 음식은 갖다주면서 국자는 안 가져다 주고 앞치마는 하나 밖에 없다고 하나만 받았는데 옆에 테이블 가져다 주고 그랬어요
쩡곱도리탕,4,평이 별로지만 저는 괜쟎았어요 그닥 맵지않고요
피유비,5,사장님 짱짱 친절하시고 맥주도 짱짱 맛있어요! 남성역 근처에 스몰비어 없어서 아쉬웠었는데 앞으로 자주 갈 듯 합니다ㅎㅎㅎ
고봉삼계탕 중앙대점,4,
고봉삼계탕 중앙대점,4,한약향이 나는 상황 삼계탕. 호불호 없는 맛
고봉삼계탕 중앙대점,5,맛있고 깨끗합니다. 서비스 불만족 또한 없었습니다.
고봉삼계탕 중앙대점,4,기력 보충
고봉삼계탕 중앙대점,5,
고봉삼계탕 중앙대점,4,
고봉삼계탕 중앙대점,4,한약향이 나는 상황 삼계탕. 호불호 없는 맛
고봉삼계탕 중앙대점,5,맛있고 깨끗합니다. 서비스 불만족 또한 없었습니다.
고봉삼계탕 중앙대점,4,기력 보충
고봉삼계탕 중앙대점,5,
고봉삼계탕 중앙대점,1,
고봉삼계탕 중앙대점,1,정말 안타깝네요 ㅜㅜ 저도 넘 어수선하고 시끄러운게 불편해서 글을 쓰게 되었습니다. 음식맛도 중요하지만 무슨 도깨비 시장도 아니고 분위기가 영 아니였습니다.  그런 분위기에서 다시는 식사하고 싶지 않네요. 지인들에게 같이 가자고 하지도 추천도 못하겠어요. 너무 부끄러웠어요.
고봉삼계탕 중앙대점,3,쏘쏘요
고봉삼계탕 중앙대점,4,"나 고봉 광팬이라 자주 먹고, 자주 가는데. 고봉삼계탕은 반찬 재활용이 불가능해요. 정리할 때, 모든 잔반과 반찬들을 죄다 뼈통에 짬시켜버리는데, 어떻게 재활용을 해. 한달에 두세번씩은 먹는데, 항상 그러더만. 보지도 않고 재활용이라고 단정하면 그건 에바지."
고봉삼계탕 중앙대점,1,2월5일 오늘 세시경 늘먹던 15000원  상황삼계탕 시켰는데 조금먹다보니 상황노란색과 향이 없는 밋밋한 닭곰탕국같아 종업윈에게 문의하니 먹다보면 침때문에 그럴수 있다고 하네요. 다음에 비교차 동영상 찍어놨어요.
고봉삼계탕 중앙대점,3,삼계탕 자첸 부드러우나 식당 안은 어수선하고 정신이 없는 편 소리가 울려 식사에 집중하기 힘듦
고봉삼계탕 중앙대점,1,삼계탕은 고소하고 걸쭉해서 맛있음 여태까지 먹은 삼계탕 중 세손가락안에 꼽는맛 그럼에도 별점이 1점인 이유 1. 한방삼계탕을 시켰는데 상황삼계탕이 나옴 2. 홀이 너무 정신이 없었음     손님들은 여기요 하는데 직원들은 서로 못들은척함 3. 9시도 안됬는데 (아직 손님이 20테이블은 있었음) 소금통과 수저통을 정리하고 있음. 그냥 정리하는거면 상관없는데 ...
고봉삼계탕 중앙대점,3,
고봉삼계탕 중앙대점,5,후기에 하도 욕이 많아서 그동안 안 가보다가 이번에 첨 가봤는데 삼계탕 여기 존맛탱입니다. 닭도 부드럽고 국물이 아주 진해요. 삼계탕 그렇게 좋아하는 편은 아닌데 넘 맛있게 잘 먹었어요.♥️
고봉삼계탕 중앙대점,3,비싸지만 괜찮은 삼계탕집. 숨겨진 메뉴는 전기구이다. 셋이가면 삼계탕 두개 전기구이 하나 먹음. 복날 추운날 가면 서비스 기대할 수 없고 예약 놓치는 것도 다반사.
고봉삼계탕 중앙대점,3,삼계탕 자첸 부드러우나 식당 안은 어수선하고 정신이 없는 편 소리가 울려 식사에 집중하기 힘듦
고봉삼계탕 중앙대점,1,삼계탕은 고소하고 걸쭉해서 맛있음 여태까지 먹은 삼계탕 중 세손가락안에 꼽는맛 그럼에도 별점이 1점인 이유 1. 한방삼계탕을 시켰는데 상황삼계탕이 나옴 2. 홀이 너무 정신이 없었음     손님들은 여기요 하는데 직원들은 서로 못들은척함 3. 9시도 안됬는데 (아직 손님이 20테이블은 있었음) 소금통과 수저통을 정리하고 있음. 그냥 정리하는거면 상관없는데 ...
고봉삼계탕 중앙대점,3,
고봉삼계탕 중앙대점,5,후기에 하도 욕이 많아서 그동안 안 가보다가 이번에 첨 가봤는데 삼계탕 여기 존맛탱입니다. 닭도 부드럽고 국물이 아주 진해요. 삼계탕 그렇게 좋아하는 편은 아닌데 넘 맛있게 잘 먹었어요.♥️
