,name,score,review,score_test
262,슈퍼집 논현점,5,퓨전굿,1
266,슈퍼집 논현점,4,다른집에비해꽤매콤하고걸쭉한떡볶이소스와밀떡이지만쌀이들어간듯한쫄깃함을자랑하는떡으로만든슈퍼집떡볶이맛이꽤나훌륭합니다기본떡볶이에마늘후레이크를넣은마늘떡볶이도좋습니다가격이비싼편이지만그래도비싼값을합니다튀김의바삭함도베리굿,1
267,슈퍼집 논현점,4,순대볶음맛있어요,1
268,슈퍼집 논현점,2,근처라면모를까굳이찾아가서먹을필요는없을것같아요ㅠㅠ그냥그랬어요튀김만바삭하니맛있었어요,1
269,슈퍼집 논현점,3,그냥맛있는떡볶이집특별한건없음,1
271,슈퍼집 논현점,5,즉떡이새로나왔다서먹었는데양푸짐가격도저렴했어요ㅋㅋ수제맥주랑듀궁합쵝오일주일에한번씩갈꺼얌,1
272,슈퍼집 논현점,5,강남치고가격이착해요즉떡새로나와서먹어봤늠데진짜양도많고너무맛있었웅,1
273,슈퍼집 논현점,3,배달시켜먹었는데떡볶이보단튀김이랑순대가더맛있음이정도떡볶이는포장마차에서도먹을수있는데이가격에음,1
274,슈퍼집 논현점,4,깻잎떢볶이소쫄면사리새우튀김소새우튀김딱딱해서별로사리시키니까초반에너무포만감생겨다못먹음,0
275,슈퍼집 논현점,3,튀김맛집나머지도괜찮음가격이좀비쌈,1
276,슈퍼집 논현점,5,비싼데맛잇음,1
278,파티오나인,1,다른분들은다괜찮았는데예식직접볼수있는인원이마감되서밑에층에내려가서영상해야되신다길래갔더니층문앞에있던여직원태도가아주표정과제스처질문에대한제대로된안내조차없어서굉장히불쾌했네요직원교육필요할듯싶습니다,0
280,파티오나인,1,덕호냐결혼축하한다,0
282,파티오나인,3,그냥저녕,0
283,파티오나인,1,다른분들은다괜찮았는데예식직접볼수있는인원이마감되서밑에층에내려가서영상해야되신다길래갔더니층문앞에있던여직원태도가아주표정과제스처질문에대한제대로된안내조차없어서굉장히불쾌했네요직원교육필요할듯싶습니다,0
285,파티오나인,1,덕호냐결혼축하한다,0
287,파티오나인,3,그냥저녕,0
288,파티오나인,1,최근평이왜안좋은지알겠습니다저는불쾌한경험을했는데요엘리베이터를탔는데신랑신부이용해야한다고양해도없이손으로밀면서그냥내쫓네요이해는해서내리긴하는데그말투가참직원인지알바인지는모르겠는데교육좀해주세요어차피전달안되겠죠,0
289,파티오나인,1,코로나대처최악입니다다들거르세요권고사항을지들입맛대로만갖다가썼다가안했다합니다,0
290,파티오나인,1,결혼식에왔는데코로나라밥안주는건이해하는데하객도없는데주차비별도로추가로받고이해가안감왠만하면평가안하는데지나친듯,0
291,파티오나인,1,음식이이렇게맛없는결혼식장은첨이네요한접시도다못먹고왔어요,0
293,파티오나인,1,리셉션직원들말그대로천하다는표현이딱생각나는사람들표현이과할수있으나이런표현은한번도쓴적이없었는에그들의행동을보고순간머리에떠오름경박하다고해야하나그리고주차안내아저씨들중반은파트타임인지모르겠지만정말저렴함여긴안쓰던표현들이마구떠오르는곳임,1
294,파티오나인,4,강남식장중만족주차장충분하고작년월에갔는데식중간텀짧은거빼곤다좋았습니다여기음식보고고른다하고실제로먹어도진짜맛있던데맛없다는분들은왜죠,1
295,파티오나인,1,뷔페에사람이많아서줄서다가접시밖에못받았는데그마저도덜먹었는데시간됐으니자리옮기라나가라고하더라구요,0
296,파티오나인,5,너무음해하는것같네요지금먹고있는지시간은지난것같은데불친절하고그런거없네요음식맛가지고뭐라하는데맛있기만한데평점테러하지맙시다대전사람인데친구는보은사람이거든요둘다맛있다고하고있습니다,1
297,파티오나인,1,일반공도골목에차댔는데지네한테주차료내라는황당한예식장ㅋㅋㅋ따지니까그럼만원에서깎아서오천원만내라함ㅋㅋㅋㅋㅋㅋ말도안되는소리하면서되려하객더러그런식으로하지마시라며호통ㅋㅋ,0
298,김준석꼬치,5,짱,1
300,김준석꼬치,5,맛있고간편하게맥주할수있어서좋네요,1
301,마라e민족 역삼본점,3,사장님은친절하지만맛은간이잘안배어있음,1
302,마라e민족 역삼본점,4,꿔바로우와어향가지주문했답니다제대로한가지튀김은항상중국요리중에서도최고의맛담당이네요,1
303,마라e민족 역삼본점,5,맛있고간편해요,1
305,보트르메종,3,역시정확한다음리뷰네요나오는메뉴마다특유의맛이똑같아서물렸어요디저트가제일맛있었음그래도청담에서이정도가격에파인다이닝은흔치않은듯공간이예뻐서기분은낼수있어요,1
306,보트르메종,3,분위기와플레이팅다만족했지만기억에남는음식은디저트뿐이라재방문은망설여지는곳,1
307,보트르메종,1,플레이팅은진짜이쁨근데그게끝입니다플레이팅이쁘고공간이넓고접객은괜찮다일단맛이감명깊은음식이없었습니다메인전까진다신맛이들어간가벼운음식이었다가메인한우에서좀무겁더니그뒤로디저트들이너무단것만나와서물리네요그렇다고메인을잘만든것도아니에요스테이크질감이너무부드러워서아쉽네요램보다는한우가훨,1
308,보트르메종,4,크리스마스점심에갔고기대도많이했습니다프렌치파인다이닝답게음식이정말예뻐요눈으로감탄하고먹어서보는재미가있었습니다분위기도서비스도만족스러웠는데비주얼에비해맛은평범했습니다특히메인인안심스테이크와양갈비는좀실망스러웠어요ㅠ그래도음식이예뻐서한번쯤와볼만합니다,1
310,보트르메종,3,역시정확한다음리뷰네요나오는메뉴마다특유의맛이똑같아서물렸어요디저트가제일맛있었음그래도청담에서이정도가격에파인다이닝은흔치않은듯공간이예뻐서기분은낼수있어요,1
311,보트르메종,3,분위기와플레이팅다만족했지만기억에남는음식은디저트뿐이라재방문은망설여지는곳,1
312,보트르메종,1,플레이팅은진짜이쁨근데그게끝입니다플레이팅이쁘고공간이넓고접객은괜찮다일단맛이감명깊은음식이없었습니다메인전까진다신맛이들어간가벼운음식이었다가메인한우에서좀무겁더니그뒤로디저트들이너무단것만나와서물리네요그렇다고메인을잘만든것도아니에요스테이크질감이너무부드러워서아쉽네요램보다는한우가훨,1
313,보트르메종,4,크리스마스점심에갔고기대도많이했습니다프렌치파인다이닝답게음식이정말예뻐요눈으로감탄하고먹어서보는재미가있었습니다분위기도서비스도만족스러웠는데비주얼에비해맛은평범했습니다특히메인인안심스테이크와양갈비는좀실망스러웠어요ㅠ그래도음식이예뻐서한번쯤와볼만합니다,1
314,보트르메종,4,접객분위기인테리어테이블웨어등주차완벽발렛없음맛이복잡하면서비슷비슷한맛이라는평에는약간공감해서별하나뺏지만전체적으로가격대비나쁘지않음,0
315,보트르메종,5,이곳은파인다이닝그자체입니다하나하나정성들여공들인음식이라더욱행복했던크리스마스저녁이었어요감사히먹고갑니다,1
316,보트르메종,5,정말행복한시간이었어요담엔디너가려구요,0
317,보트르메종,3,서비스는굉장히좋습니다맛이조금아쉽네요전체적으로맛이복잡면서비슷비슷한맛이고기억에남는디쉬가없네요런치가격대비적당한맛인듯합니다재방문은없을듯,1
319,보트르메종,3,생선요리샤르도네조합이제일맛있었음나머지너무초지일관달고중복되는요리많음밀푀유푸아그라수플레요리갯수빼는거추천,1
320,보트르메종,5,인생프렌치식당,0
322,보트르메종,4,음식하나하나세심한정성이들어간만큼눈과입이즐거운곳인테리어또한고급스러워서좋음원래푸아그라는별로안좋아하는데여기는잘익혀나와서맛있게먹은기억이나네요다만트러플이비싼재료이긴하나세코스에걸쳐연달아나오니강한향이계속맴돌아서좀아쉬웠음다음에또방문하고싶은곳,1
323,보트르메종,4,이전하기전에유일하게아쉬웠던게인테리어인데이젠반짝반짝아기자기한플레이팅도맛도다좋아요,1
324,보트르메종,4,오랫동안좋아해온박민재셰프님섬세한플레이팅은이사후새로운업장에서도최고퓨레등을사용해다양한요소를한접시에서맛볼수있어좋고도산공원시절부터친숙했던서빙팀이올해부터바뀐게못내아쉬운비즈니스나접대이용도많이하는입장에서서비스를중시하는입장에서늘세심하게챙겨주던박상우소믈리에님등안계시니괜히섭섭시그니쳐는디저트메뉴,1
325,보트르메종,5,행복했어요서버분들도너무상냥하세요맛은두말할것없어요,1
326,보트르메종,5,밥평식이분은별점테러하는것이취미인가보네요,0
327,보트르메종,4,서빙해주시는분들이친절했고밝아서좋은분위기입니다한번씩기념일에좋을것같아요,1
329,전주콩나물국밥,5,진짜맛있고청결하고그런맛에비해너무저렴한진정성있는서비스최고식당,1
330,전주콩나물국밥,5,오케이굿,1
331,전주콩나물국밥,5,진짜존맛인데열고닫는거너무들쭉날쭉거의로또수준,1
332,전주콩나물국밥,5,정말맛있네요친절하고깨끗합니다,1
334,김남완초밥집,1,많이얇아요회가그리고너무오래기다림,0
335,김남완초밥집,1,먹고난뒤찜찜해서리뷰찾아봤는데두번다시는안갈듯합니다생선에서수족관맛이나요,0
336,김남완초밥집,1,사장님꼭보셨으면좋겠어서리뷰달아요오픈주방에나름청결에신경아예안쓰시는거는아니신거같지만밥주물럭거리는오른쪽비닐장갑끼신채로배달주문들어온거마우스로클릭은좀안하셨으면좋겠습니다그거보고찝찝해서여기서절대못시켜먹겠어요,0
338,김남완초밥집,1,예전에여기서먹고응급실가서엄청고생했어요서비스로나온롤이상했다고하더라고요위생에좀신경쓰셨으면합니다다시생각해도화가나네요,0
339,김남완초밥집,1,많이얇아요회가그리고너무오래기다림,0
340,김남완초밥집,1,먹고난뒤찜찜해서리뷰찾아봤는데두번다시는안갈듯합니다생선에서수족관맛이나요,0
341,김남완초밥집,1,사장님꼭보셨으면좋겠어서리뷰달아요오픈주방에나름청결에신경아예안쓰시는거는아니신거같지만밥주물럭거리는오른쪽비닐장갑끼신채로배달주문들어온거마우스로클릭은좀안하셨으면좋겠습니다그거보고찝찝해서여기서절대못시켜먹겠어요,0
343,김남완초밥집,1,예전에여기서먹고응급실가서엄청고생했어요서비스로나온롤이상했다고하더라고요위생에좀신경쓰셨으면합니다다시생각해도화가나네요,0
344,김남완초밥집,2,맛있다는후기보고갔었는데그냥그랬음,0
345,김남완초밥집,2,위생상태엉망임테이블은항상찐득거리는게뭘먹지를못할정도임,0
346,김남완초밥집,5,퇴근하고먹는초밥맛있네요양도넉넉하고신선해서좋았습니다추천합니다,1
350,김남완초밥집,5,초밥신선하고양많아서점심식사저녁식사하기좋아요퇴근하고포장해서집가서먹어도맛있습니다갠적으로모밀정식맛있어요,1
351,김남완초밥집,2,맛집이라쓴사람은초밥집많이안다녀보신듯그냥딱보통초밥집두껍지도않고길지도않음오히려회가얇다는생각이많이듬두번은안갈듯,0
